id,vel_mean,tiempo_terminar,colision,react_time,cant_autos_en_frame,posicion_final,cantidad_de_autos_enviados
372804,0.6398424010538042,4.290901184082031,True,0.07414880382952041,579,1.9195272031614126,1873.0
2272,0.0,1.5034105777740479,True,0.07195151910959352,578,0.0,1874.0
841144,0.4430483727797374,2.93446946144104,True,0.07834713646270036,578,0.8860967455594748,1874.0
240812,1.3079931370351028,2.7266995906829834,True,0.08494746840106376,578,2.6159862740702056,1876.0
74625,0.5215809504257654,9.273339986801147,True,0.09290971508548183,578,3.6510666529803575,1876.0
816545,1.0089935935653895,2.8660967350006104,True,0.06505187293987097,578,2.017987187130779,1878.0
664556,1.0405256013336637,3.8336589336395264,True,0.08364565490593236,578,3.121576804000991,1878.0
993302,0.0,1.3466825485229492,True,0.0763827504691687,577,0.0,1879.0
525173,0.5792492710338273,2.683521032333374,True,0.10129854975625513,577,1.1584985420676546,1879.0
528918,0.0,1.6024765968322754,True,0.09414490555495299,578,0.0,1882.0
958438,0.49325845972672744,2.9954493045806885,True,0.07444776673353887,578,0.9865169194534549,1882.0
54805,0.7785570820037401,4.193858623504639,True,0.07824937472725087,578,2.3356712460112203,1882.0
713185,1.106932578746457,2.794628143310547,True,0.0887132902389488,579,2.213865157492914,1886.0
761470,0.9225748092341527,4.149126052856445,True,0.08390022916567724,579,2.767724427702458,1886.0
912503,1.1627667087227873,2.502246379852295,True,0.08778930340826589,577,2.213865157492914,1886.0
671407,1.5404596695039299,3.6233277320861816,True,0.071984123629689,578,4.427619224154149,1888.0
401818,0.8002216688641369,8.968509912490845,True,0.08993702571187615,579,5.601551682048958,1889.0
156191,1.3608020670142593,3.3238391876220703,True,0.06928219775320854,577,4.082406201042778,1889.0
68590,0.0,1.7434203624725342,True,0.08539595125694213,579,0.0,1892.0
518572,0.640393911825524,2.843125581741333,True,0.07016576391554222,579,1.280787823651048,1892.0
188128,0.5661036923848703,4.3699541091918945,True,0.0803739923390579,579,1.698311077154611,1892.0
934998,0.0,1.7471611499786377,True,0.0947864425287139,579,0.0,1895.0
803202,0.4593061330023278,2.934173345565796,True,0.07355980818987022,579,0.9186122660046556,1895.0
574271,1.1509787940644565,2.7516701221466064,True,0.09972372735707728,579,2.301957588128913,1897.0
293044,0.5008293735575989,6.683182239532471,True,0.07951807338810175,579,2.504146867787995,1897.0
959634,1.258082828689572,2.475870132446289,True,0.08110875363079478,578,2.301957588128913,1898.0
877358,0.0,1.447394847869873,True,0.08902536582667596,579,0.0,1900.0
163128,0.6833167896697525,2.5874686241149902,True,0.07876207710195514,579,1.366633579339505,1900.0
193234,0.934423377056458,3.6882026195526123,True,0.08499794829029589,579,2.803270131169374,1900.0
333798,0.0,1.4450323581695557,True,0.08214235373324186,577,0.0,1901.0
323191,1.059386798225308,3.933079242706299,True,0.07827577746916423,580,3.178160394675924,1905.0
454443,0.9963817432133479,4.946359872817993,True,0.08350397875083582,580,3.9855269728533917,1905.0
842802,1.1040770081403934,1.6995301246643066,True,0.06818205525965695,579,1.6913676299254337,1906.0
732937,0.5637892099751446,3.705611228942871,True,0.08759208301192789,579,1.6913676299254337,1906.0
98537,1.0920706712768147,2.3609585762023926,True,0.08394591619986953,580,2.1841413425536294,1909.0
561112,0.8524251275965558,3.6398489475250244,True,0.06762512437562876,580,2.5572753827896673,1909.0
958439,1.217088557925241,2.4000635147094727,True,0.07866470151557976,580,2.434177115850482,1911.0
